HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
3836.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3837.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3838.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3839.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3840.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3841.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3842.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3843.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3844.5,0.04,0.04,0.02,0.02,0.00,0.03,0.01,0.02,0.01,0.01,0.02,0.03,0.02,0.03,0.01,0.01
3845.5,0.20,0.22,0.11,0.14,0.03,0.16,0.05,0.09,0.03,0.05,0.13,0.15,0.14,0.17,0.04,0.06
3846.5,0.38,0.42,0.21,0.26,0.05,0.29,0.10,0.17,0.06,0.09,0.25,0.29,0.26,0.31,0.08,0.12
3847.5,0.56,0.65,0.29,0.38,0.08,0.43,0.15,0.24,0.08,0.13,0.37,0.44,0.38,0.47,0.12,0.17
3848.5,0.81,1.06,0.39,0.57,0.13,0.64,0.24,0.36,0.12,0.19,0.56,0.65,0.59,0.71,0.18,0.25
3849.5,1.24,1.82,0.53,0.90,0.25,1.00,0.39,0.57,0.19,0.31,0.95,1.02,0.99,1.16,0.29,0.39
3850.5,1.65,2.37,0.70,1.22,0.33,1.34,0.54,0.77,0.26,0.42,1.35,1.39,1.36,1.57,0.41,0.55
3851.5,1.88,2.30,0.97,1.45,0.30,1.51,0.61,0.88,0.31,0.48,1.62,1.59,1.53,1.78,0.49,0.65
3852.5,1.88,1.83,1.19,1.50,0.21,1.48,0.58,0.86,0.32,0.48,1.61,1.59,1.47,1.75,0.49,0.68
3853.5,1.47,1.31,1.03,1.20,0.14,1.17,0.42,0.70,0.26,0.40,1.23,1.30,1.14,1.44,0.40,0.60
3854.5,1.14,0.98,0.84,0.94,0.10,0.90,0.31,0.55,0.20,0.32,0.88,1.03,0.85,1.13,0.31,0.48
3855.5,0.80,0.73,0.54,0.61,0.08,0.62,0.21,0.36,0.13,0.20,0.53,0.68,0.54,0.73,0.19,0.30
3856.5,0.59,0.57,0.37,0.42,0.07,0.45,0.16,0.26,0.09,0.14,0.38,0.47,0.39,0.50,0.13,0.20
3857.5,0.43,0.44,0.26,0.30,0.05,0.33,0.12,0.19,0.06,0.10,0.28,0.34,0.29,0.36,0.09,0.14
3858.5,0.27,0.28,0.16,0.19,0.03,0.21,0.07,0.12,0.04,0.06,0.18,0.21,0.18,0.23,0.06,0.09
3859.5,0.11,0.12,0.06,0.07,0.01,0.09,0.03,0.05,0.02,0.03,0.07,0.08,0.07,0.09,0.02,0.03
3860.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3861.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
