chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
0.54,0.55,0.34,0.40,0.15,0.36,0.12,0.08,0.07,0.34,0.24,0.47,0.18,0.13,0.42,0.45
0.54,0.55,0.33,0.40,0.15,0.36,0.12,0.08,0.07,0.34,0.24,0.46,0.18,0.13,0.41,0.45
0.54,0.55,0.33,0.39,0.15,0.36,0.12,0.08,0.07,0.33,0.23,0.46,0.18,0.13,0.41,0.44
0.54,0.55,0.33,0.39,0.14,0.35,0.12,0.08,0.06,0.33,0.23,0.46,0.18,0.13,0.41,0.44
0.53,0.54,0.33,0.39,0.14,0.35,0.12,0.08,0.06,0.33,0.23,0.46,0.18,0.13,0.41,0.44
0.53,0.54,0.33,0.39,0.14,0.35,0.12,0.08,0.06,0.33,0.23,0.45,0.17,0.13,0.41,0.44
0.53,0.54,0.32,0.38,0.14,0.35,0.11,0.08,0.06,0.33,0.23,0.45,0.17,0.13,0.40,0.43
0.53,0.54,0.32,0.38,0.14,0.35,0.11,0.08,0.06,0.33,0.23,0.45,0.17,0.12,0.40,0.43
0.52,0.53,0.32,0.38,0.14,0.35,0.11,0.08,0.06,0.33,0.23,0.45,0.17,0.12,0.40,0.43
0.52,0.53,0.32,0.38,0.14,0.34,0.11,0.08,0.06,0.32,0.23,0.44,0.17,0.12,0.40,0.43
0.52,0.53,0.32,0.38,0.14,0.34,0.11,0.08,0.06,0.32,0.23,0.44,0.17,0.12,0.40,0.42
0.52,0.52,0.32,0.37,0.14,0.34,0.11,0.08,0.06,0.32,0.22,0.44,0.17,0.12,0.39,0.42
0.52,0.52,0.31,0.37,0.14,0.34,0.11,0.08,0.06,0.32,0.22,0.44,0.17,0.12,0.39,0.42
0.51,0.52,0.31,0.37,0.14,0.34,0.11,0.08,0.06,0.32,0.22,0.43,0.17,0.12,0.39,0.42
0.51,0.52,0.31,0.37,0.14,0.34,0.11,0.08,0.06,0.32,0.22,0.43,0.16,0.12,0.39,0.41
0.51,0.51,0.31,0.37,0.14,0.33,0.11,0.08,0.06,0.31,0.22,0.43,0.16,0.12,0.39,0.41
0.51,0.51,0.31,0.36,0.14,0.33,0.11,0.08,0.06,0.31,0.22,0.43,0.16,0.12,0.38,0.41
0.50,0.51,0.30,0.36,0.14,0.33,0.11,0.08,0.06,0.31,0.22,0.42,0.16,0.12,0.38,0.41
0.50,0.51,0.30,0.36,0.13,0.33,0.11,0.08,0.06,0.31,0.22,0.42,0.16,0.12,0.38,0.41
0.50,0.50,0.30,0.36,0.13,0.33,0.11,0.08,0.06,0.31,0.22,0.42,0.16,0.12,0.38,0.40
0.50,0.50,0.30,0.35,0.13,0.33,0.11,0.07,0.06,0.31,0.21,0.42,0.16,0.12,0.38,0.40
0.50,0.50,0.30,0.35,0.13,0.32,0.11,0.07,0.06,0.31,0.21,0.41,0.16,0.12,0.37,0.40
0.49,0.50,0.30,0.35,0.13,0.32,0.10,0.07,0.06,0.30,0.21,0.41,0.16,0.11,0.37,0.40
0.50,0.50,0.30,0.35,0.13,0.33,0.11,0.07,0.06,0.31,0.21,0.42,0.16,0.12,0.38,0.40
0.51,0.51,0.30,0.36,0.13,0.33,0.11,0.08,0.06,0.31,0.22,0.42,0.16,0.12,0.38,0.40
0.52,0.51,0.30,0.36,0.14,0.33,0.11,0.08,0.06,0.31,0.22,0.42,0.16,0.12,0.38,0.40
0.53,0.52,0.30,0.36,0.14,0.34,0.11,0.08,0.06,0.32,0.22,0.43,0.16,0.12,0.39,0.41
0.54,0.52,0.30,0.36,0.14,0.34,0.11,0.08,0.07,0.32,0.22,0.43,0.16,0.12,0.39,0.41
0.55,0.53,0.30,0.37,0.14,0.34,0.11,0.08,0.07,0.32,0.22,0.44,0.16,0.12,0.40,0.41
0.56,0.53,0.30,0.37,0.14,0.35,0.11,0.08,0.07,0.33,0.23,0.44,0.16,0.12,0.40,0.42
0.57,0.54,0.30,0.37,0.14,0.35,0.11,0.08,0.07,0.33,0.23,0.44,0.16,0.12,0.40,0.42
0.57,0.54,0.30,0.37,0.14,0.35,0.11,0.08,0.07,0.33,0.23,0.45,0.17,0.12,0.41,0.42
0.58,0.55,0.30,0.38,0.15,0.36,0.11,0.08,0.07,0.34,0.23,0.45,0.17,0.13,0.41,0.43
0.59,0.55,0.30,0.38,0.15,0.36,0.11,0.08,0.07,0.34,0.23,0.46,0.17,0.13,0.41,0.43
0.60,0.56,0.30,0.38,0.15,0.36,0.12,0.08,0.07,0.34,0.24,0.46,0.17,0.13,0.42,0.43
0.61,0.56,0.30,0.38,0.15,0.37,0.12,0.08,0.07,0.35,0.24,0.46,0.17,0.13,0.42,0.44
0.62,0.57,0.30,0.39,0.15,0.37,0.12,0.08,0.08,0.35,0.24,0.47,0.17,0.13,0.43,0.44
0.63,0.58,0.30,0.39,0.15,0.37,0.12,0.08,0.08,0.35,0.24,0.47,0.17,0.13,0.43,0.44
0.64,0.58,0.30,0.39,0.15,0.38,0.12,0.08,0.08,0.36,0.24,0.47,0.17,0.13,0.43,0.45
0.65,0.59,0.31,0.39,0.15,0.38,0.12,0.08,0.08,0.36,0.25,0.48,0.17,0.13,0.44,0.45
0.66,0.59,0.31,0.40,0.16,0.38,0.12,0.08,0.08,0.36,0.25,0.48,0.18,0.13,0.44,0.45
0.67,0.60,0.31,0.40,0.16,0.39,0.12,0.08,0.08,0.37,0.25,0.49,0.18,0.13,0.45,0.45
0.67,0.60,0.31,0.40,0.16,0.39,0.12,0.08,0.08,0.37,0.25,0.49,0.18,0.14,0.45,0.46
0.68,0.61,0.31,0.40,0.16,0.39,0.12,0.09,0.08,0.37,0.25,0.49,0.18,0.14,0.45,0.46
0.69,0.61,0.31,0.41,0.16,0.40,0.12,0.09,0.08,0.38,0.26,0.50,0.18,0.14,0.46,0.46
0.70,0.62,0.31,0.41,0.16,0.40,0.13,0.09,0.09,0.38,0.26,0.50,0.18,0.14,0.46,0.47
0.71,0.62,0.31,0.41,0.16,0.40,0.13,0.09,0.09,0.38,0.26,0.51,0.18,0.14,0.46,0.47
0.72,0.63,0.31,0.41,0.17,0.41,0.13,0.09,0.09,0.39,0.26,0.51,0.18,0.14,0.47,0.47
0.73,0.63,0.31,0.42,0.17,0.41,0.13,0.09,0.09,0.39,0.26,0.51,0.18,0.14,0.47,0.48
0.74,0.64,0.31,0.42,0.17,0.42,0.13,0.09,0.09,0.39,0.27,0.52,0.18,0.14,0.48,0.48
0.75,0.64,0.31,0.42,0.17,0.42,0.13,0.09,0.09,0.39,0.27,0.52,0.19,0.14,0.48,0.48
0.76,0.65,0.31,0.42,0.17,0.42,0.13,0.09,0.09,0.40,0.27,0.53,0.19,0.14,0.48,0.49
0.77,0.66,0.31,0.43,0.17,0.43,0.13,0.09,0.09,0.40,0.27,0.53,0.19,0.15,0.49,0.49
0.77,0.66,0.31,0.43,0.17,0.43,0.13,0.09,0.09,0.40,0.27,0.53,0.19,0.15,0.49,0.49
0.78,0.67,0.31,0.43,0.17,0.43,0.13,0.09,0.10,0.41,0.28,0.54,0.19,0.15,0.50,0.49
0.79,0.67,0.31,0.43,0.18,0.44,0.13,0.09,0.10,0.41,0.28,0.54,0.19,0.15,0.50,0.50
0.80,0.68,0.32,0.44,0.18,0.44,0.14,0.09,0.10,0.41,0.28,0.54,0.19,0.15,0.50,0.50
0.81,0.68,0.32,0.44,0.18,0.44,0.14,0.09,0.10,0.42,0.28,0.55,0.19,0.15,0.51,0.50
0.82,0.69,0.32,0.44,0.18,0.45,0.14,0.09,0.10,0.42,0.28,0.55,0.19,0.15,0.51,0.51
0.83,0.69,0.32,0.44,0.18,0.45,0.14,0.09,0.10,0.42,0.29,0.56,0.20,0.15,0.51,0.51
0.84,0.70,0.32,0.45,0.18,0.45,0.14,0.09,0.10,0.43,0.29,0.56,0.20,0.15,0.52,0.51
0.85,0.70,0.32,0.45,0.18,0.46,0.14,0.09,0.10,0.43,0.29,0.56,0.20,0.15,0.52,0.52
0.86,0.71,0.32,0.45,0.19,0.46,0.14,0.10,0.11,0.43,0.29,0.57,0.20,0.16,0.53,0.52
0.87,0.71,0.32,0.45,0.19,0.46,0.14,0.10,0.11,0.44,0.29,0.57,0.20,0.16,0.53,0.52
0.88,0.72,0.32,0.46,0.19,0.47,0.14,0.10,0.11,0.44,0.30,0.58,0.20,0.16,0.53,0.53
0.88,0.72,0.32,0.46,0.19,0.47,0.14,0.10,0.11,0.44,0.30,0.58,0.20,0.16,0.54,0.53
0.89,0.73,0.32,0.46,0.19,0.47,0.14,0.10,0.11,0.45,0.30,0.58,0.20,0.16,0.54,0.53
0.90,0.73,0.32,0.46,0.19,0.48,0.15,0.10,0.11,0.45,0.30,0.59,0.20,0.16,0.55,0.54
0.91,0.74,0.32,0.47,0.19,0.48,0.15,0.10,0.11,0.45,0.31,0.59,0.20,0.16,0.55,0.54
0.92,0.75,0.32,0.47,0.19,0.48,0.15,0.10,0.11,0.46,0.31,0.60,0.21,0.16,0.55,0.54
0.93,0.75,0.32,0.47,0.20,0.49,0.15,0.10,0.11,0.46,0.31,0.60,0.21,0.16,0.56,0.54
0.94,0.76,0.32,0.47,0.20,0.49,0.15,0.10,0.12,0.46,0.31,0.60,0.21,0.17,0.56,0.55
0.95,0.76,0.33,0.48,0.20,0.50,0.15,0.10,0.12,0.47,0.31,0.61,0.21,0.17,0.56,0.55
0.96,0.77,0.33,0.48,0.20,0.50,0.15,0.10,0.12,0.47,0.32,0.61,0.21,0.17,0.57,0.55
0.97,0.77,0.33,0.48,0.20,0.50,0.15,0.10,0.12,0.47,0.32,0.61,0.21,0.17,0.57,0.56
0.98,0.78,0.33,0.48,0.20,0.51,0.15,0.10,0.12,0.48,0.32,0.62,0.21,0.17,0.58,0.56
0.98,0.78,0.33,0.49,0.20,0.51,0.15,0.10,0.12,0.48,0.32,0.62,0.21,0.17,0.58,0.56
0.99,0.79,0.33,0.49,0.21,0.51,0.15,0.10,0.12,0.48,0.32,0.63,0.21,0.17,0.58,0.57
1.00,0.79,0.33,0.49,0.21,0.52,0.15,0.10,0.12,0.49,0.33,0.63,0.22,0.17,0.59,0.57
1.01,0.80,0.33,0.49,0.21,0.52,0.16,0.10,0.12,0.49,0.33,0.63,0.22,0.17,0.59,0.57
1.02,0.80,0.33,0.50,0.21,0.52,0.16,0.10,0.13,0.49,0.33,0.64,0.22,0.17,0.59,0.58
1.03,0.81,0.33,0.50,0.21,0.53,0.16,0.11,0.13,0.50,0.33,0.64,0.22,0.18,0.60,0.58
1.04,0.81,0.33,0.50,0.21,0.53,0.16,0.11,0.13,0.50,0.33,0.65,0.22,0.18,0.60,0.58
1.05,0.82,0.33,0.50,0.21,0.53,0.16,0.11,0.13,0.50,0.34,0.65,0.22,0.18,0.61,0.59
1.06,0.83,0.34,0.51,0.22,0.54,0.16,0.11,0.13,0.51,0.34,0.66,0.22,0.18,0.62,0.59
1.08,0.84,0.34,0.51,0.22,0.54,0.16,0.11,0.13,0.51,0.34,0.66,0.23,0.18,0.62,0.60
1.09,0.85,0.34,0.52,0.22,0.55,0.16,0.11,0.13,0.52,0.35,0.67,0.23,0.18,0.63,0.60
1.10,0.86,0.35,0.52,0.22,0.55,0.17,0.11,0.13,0.52,0.35,0.68,0.23,0.19,0.64,0.61
1.11,0.87,0.35,0.53,0.23,0.56,0.17,0.11,0.14,0.53,0.36,0.68,0.23,0.19,0.64,0.62
1.13,0.88,0.35,0.53,0.23,0.56,0.17,0.11,0.14,0.53,0.36,0.69,0.23,0.19,0.65,0.62
1.14,0.89,0.36,0.54,0.23,0.57,0.17,0.12,0.14,0.53,0.36,0.69,0.23,0.19,0.66,0.63
1.15,0.90,0.36,0.54,0.23,0.57,0.17,0.12,0.14,0.54,0.37,0.70,0.24,0.19,0.66,0.63
1.16,0.91,0.36,0.55,0.24,0.58,0.17,0.12,0.14,0.54,0.37,0.71,0.24,0.20,0.67,0.64
1.18,0.92,0.37,0.55,0.24,0.58,0.17,0.12,0.14,0.55,0.38,0.71,0.24,0.20,0.68,0.65
1.19,0.93,0.37,0.55,0.24,0.59,0.17,0.12,0.15,0.55,0.38,0.72,0.24,0.20,0.69,0.65
1.20,0.94,0.37,0.56,0.24,0.59,0.18,0.12,0.15,0.56,0.38,0.72,0.24,0.20,0.69,0.66
1.21,0.95,0.37,0.56,0.25,0.59,0.18,0.12,0.15,0.56,0.39,0.73,0.25,0.20,0.70,0.66
1.23,0.96,0.38,0.57,0.25,0.60,0.18,0.12,0.15,0.57,0.39,0.73,0.25,0.21,0.71,0.67
1.24,0.97,0.38,0.57,0.25,0.60,0.18,0.12,0.15,0.57,0.39,0.74,0.25,0.21,0.71,0.67
1.25,0.98,0.38,0.58,0.25,0.61,0.18,0.13,0.15,0.58,0.40,0.75,0.25,0.21,0.72,0.68
1.26,0.99,0.39,0.58,0.25,0.61,0.18,0.13,0.15,0.58,0.40,0.75,0.25,0.21,0.73,0.69
1.28,1.00,0.39,0.59,0.26,0.62,0.18,0.13,0.16,0.58,0.41,0.76,0.26,0.22,0.73,0.69
1.29,1.01,0.39,0.59,0.26,0.62,0.19,0.13,0.16,0.59,0.41,0.76,0.26,0.22,0.74,0.70
1.30,1.02,0.40,0.60,0.26,0.63,0.19,0.13,0.16,0.59,0.41,0.77,0.26,0.22,0.75,0.70
1.31,1.03,0.40,0.60,0.26,0.63,0.19,0.13,0.16,0.60,0.42,0.78,0.26,0.22,0.76,0.71
1.33,1.04,0.40,0.60,0.27,0.64,0.19,0.13,0.16,0.60,0.42,0.78,0.26,0.22,0.76,0.72
1.34,1.05,0.41,0.61,0.27,0.64,0.19,0.13,0.16,0.61,0.42,0.79,0.27,0.23,0.77,0.72
1.35,1.06,0.41,0.61,0.27,0.65,0.19,0.13,0.16,0.61,0.43,0.79,0.27,0.23,0.78,0.73
1.37,1.07,0.41,0.62,0.27,0.65,0.19,0.14,0.17,0.62,0.43,0.80,0.27,0.23,0.78,0.73
1.38,1.08,0.41,0.62,0.28,0.66,0.20,0.14,0.17,0.62,0.44,0.81,0.27,0.23,0.79,0.74
1.39,1.09,0.42,0.63,0.28,0.66,0.20,0.14,0.17,0.63,0.44,0.81,0.27,0.23,0.80,0.74
1.40,1.10,0.42,0.63,0.28,0.66,0.20,0.14,0.17,0.63,0.44,0.82,0.28,0.24,0.80,0.75
1.42,1.11,0.42,0.64,0.28,0.67,0.20,0.14,0.17,0.63,0.45,0.82,0.28,0.24,0.81,0.76
1.43,1.12,0.43,0.64,0.29,0.67,0.20,0.14,0.17,0.64,0.45,0.83,0.28,0.24,0.82,0.76
1.44,1.13,0.43,0.65,0.29,0.68,0.20,0.14,0.17,0.64,0.45,0.84,0.28,0.24,0.82,0.77
1.45,1.14,0.43,0.65,0.29,0.68,0.20,0.14,0.18,0.65,0.46,0.84,0.28,0.24,0.83,0.77
1.47,1.15,0.44,0.65,0.29,0.69,0.21,0.14,0.18,0.65,0.46,0.85,0.29,0.25,0.84,0.78
1.48,1.16,0.44,0.66,0.30,0.69,0.21,0.15,0.18,0.66,0.47,0.85,0.29,0.25,0.85,0.78
1.49,1.17,0.44,0.66,0.30,0.70,0.21,0.15,0.18,0.66,0.47,0.86,0.29,0.25,0.85,0.79
1.50,1.18,0.45,0.67,0.30,0.70,0.21,0.15,0.18,0.67,0.47,0.87,0.29,0.25,0.86,0.80
1.52,1.19,0.45,0.67,0.30,0.71,0.21,0.15,0.18,0.67,0.48,0.87,0.29,0.25,0.87,0.80
1.53,1.20,0.45,0.68,0.30,0.71,0.21,0.15,0.18,0.67,0.48,0.88,0.30,0.26,0.87,0.81
1.54,1.21,0.46,0.68,0.31,0.72,0.21,0.15,0.19,0.68,0.49,0.88,0.30,0.26,0.88,0.81
1.55,1.22,0.46,0.69,0.31,0.72,0.21,0.15,0.19,0.68,0.49,0.89,0.30,0.26,0.89,0.82
1.57,1.23,0.46,0.69,0.31,0.73,0.22,0.15,0.19,0.69,0.49,0.90,0.30,0.26,0.89,0.83
1.58,1.24,0.46,0.69,0.31,0.73,0.22,0.16,0.19,0.69,0.50,0.90,0.30,0.26,0.90,0.83
1.59,1.25,0.47,0.70,0.32,0.73,0.22,0.16,0.19,0.70,0.50,0.91,0.30,0.27,0.91,0.84
1.60,1.26,0.47,0.70,0.32,0.74,0.22,0.16,0.19,0.70,0.50,0.91,0.31,0.27,0.91,0.84
1.62,1.27,0.47,0.71,0.32,0.74,0.22,0.16,0.19,0.71,0.51,0.92,0.31,0.27,0.92,0.85
1.63,1.28,0.48,0.71,0.32,0.75,0.22,0.16,0.20,0.71,0.51,0.93,0.31,0.27,0.93,0.85
1.64,1.29,0.48,0.72,0.33,0.75,0.22,0.16,0.20,0.72,0.52,0.93,0.31,0.27,0.94,0.86
1.65,1.30,0.48,0.72,0.33,0.76,0.23,0.16,0.20,0.72,0.52,0.94,0.31,0.28,0.94,0.87
1.67,1.31,0.49,0.73,0.33,0.76,0.23,0.16,0.20,0.72,0.52,0.94,0.32,0.28,0.95,0.87
1.68,1.32,0.49,0.73,0.33,0.77,0.23,0.16,0.20,0.73,0.53,0.95,0.32,0.28,0.96,0.88
1.69,1.33,0.49,0.74,0.34,0.77,0.23,0.17,0.20,0.73,0.53,0.96,0.32,0.28,0.96,0.88
1.70,1.33,0.50,0.74,0.34,0.78,0.23,0.17,0.20,0.74,0.53,0.96,0.32,0.28,0.97,0.89
1.72,1.34,0.50,0.74,0.34,0.78,0.23,0.17,0.21,0.74,0.54,0.97,0.32,0.29,0.98,0.89
1.73,1.35,0.50,0.75,0.34,0.79,0.23,0.17,0.21,0.75,0.54,0.97,0.33,0.29,0.98,0.90
1.74,1.36,0.50,0.75,0.35,0.79,0.24,0.17,0.21,0.75,0.55,0.98,0.33,0.29,0.99,0.91
1.75,1.37,0.51,0.76,0.35,0.80,0.24,0.17,0.21,0.76,0.55,0.99,0.33,0.29,1.00,0.91
1.77,1.38,0.51,0.76,0.35,0.80,0.24,0.17,0.21,0.76,0.55,0.99,0.33,0.29,1.00,0.92
1.78,1.39,0.51,0.77,0.35,0.80,0.24,0.17,0.21,0.77,0.56,1.00,0.33,0.30,1.01,0.92
1.79,1.40,0.52,0.77,0.35,0.81,0.24,0.17,0.21,0.77,0.56,1.00,0.34,0.30,1.02,0.93
1.81,1.41,0.52,0.78,0.36,0.82,0.24,0.18,0.22,0.78,0.57,1.02,0.34,0.30,1.03,0.95
1.82,1.42,0.53,0.79,0.36,0.83,0.25,0.18,0.22,0.79,0.58,1.04,0.35,0.31,1.04,0.96
1.84,1.42,0.53,0.80,0.36,0.84,0.25,0.18,0.22,0.80,0.59,1.06,0.36,0.31,1.06,0.98
1.85,1.43,0.54,0.81,0.37,0.85,0.25,0.18,0.22,0.81,0.60,1.08,0.36,0.32,1.07,0.99
1.87,1.44,0.54,0.82,0.37,0.85,0.26,0.18,0.22,0.82,0.61,1.10,0.37,0.32,1.08,1.01
1.89,1.45,0.55,0.83,0.37,0.86,0.26,0.18,0.22,0.83,0.62,1.11,0.38,0.33,1.10,1.02
1.90,1.45,0.55,0.84,0.37,0.87,0.26,0.19,0.22,0.84,0.63,1.13,0.39,0.33,1.11,1.04
1.92,1.46,0.56,0.85,0.38,0.88,0.27,0.19,0.23,0.85,0.64,1.15,0.39,0.34,1.12,1.06
1.93,1.47,0.56,0.85,0.38,0.89,0.27,0.19,0.23,0.86,0.65,1.17,0.40,0.34,1.13,1.07
1.95,1.47,0.57,0.86,0.38,0.90,0.27,0.19,0.23,0.87,0.66,1.19,0.41,0.35,1.15,1.09
1.96,1.48,0.57,0.87,0.39,0.91,0.28,0.19,0.23,0.88,0.66,1.21,0.41,0.35,1.16,1.10
1.98,1.49,0.58,0.88,0.39,0.92,0.28,0.19,0.23,0.89,0.67,1.23,0.42,0.36,1.17,1.12
2.00,1.49,0.58,0.89,0.39,0.93,0.28,0.20,0.23,0.89,0.68,1.24,0.43,0.37,1.19,1.14
2.01,1.50,0.59,0.90,0.39,0.94,0.29,0.20,0.23,0.90,0.69,1.26,0.43,0.37,1.20,1.15
2.03,1.51,0.59,0.91,0.40,0.95,0.29,0.20,0.24,0.91,0.70,1.28,0.44,0.38,1.21,1.17
2.04,1.51,0.59,0.92,0.40,0.95,0.29,0.20,0.24,0.92,0.71,1.30,0.45,0.38,1.22,1.18
2.06,1.52,0.60,0.93,0.40,0.96,0.30,0.20,0.24,0.93,0.72,1.32,0.46,0.39,1.24,1.20
2.07,1.53,0.60,0.94,0.41,0.97,0.30,0.20,0.24,0.94,0.73,1.34,0.46,0.39,1.25,1.21
2.09,1.53,0.61,0.95,0.41,0.98,0.30,0.20,0.24,0.95,0.74,1.35,0.47,0.40,1.26,1.23
2.11,1.54,0.61,0.96,0.41,0.99,0.31,0.21,0.24,0.96,0.75,1.37,0.48,0.40,1.28,1.25
2.12,1.55,0.62,0.96,0.42,1.00,0.31,0.21,0.24,0.97,0.76,1.39,0.48,0.41,1.29,1.26
2.14,1.56,0.62,0.97,0.42,1.01,0.31,0.21,0.25,0.98,0.77,1.41,0.49,0.41,1.30,1.28
2.15,1.56,0.63,0.98,0.42,1.02,0.32,0.21,0.25,0.99,0.78,1.43,0.50,0.42,1.31,1.29
2.17,1.57,0.63,0.99,0.42,1.03,0.32,0.21,0.25,1.00,0.79,1.45,0.51,0.42,1.33,1.31
2.18,1.58,0.64,1.00,0.43,1.04,0.32,0.21,0.25,1.01,0.80,1.47,0.51,0.43,1.34,1.33
2.20,1.58,0.64,1.01,0.43,1.05,0.33,0.22,0.25,1.02,0.81,1.48,0.52,0.43,1.35,1.34
2.22,1.59,0.65,1.02,0.43,1.05,0.33,0.22,0.25,1.03,0.82,1.50,0.53,0.44,1.37,1.36
2.23,1.60,0.65,1.03,0.44,1.06,0.33,0.22,0.25,1.04,0.82,1.52,0.53,0.44,1.38,1.37
2.25,1.60,0.66,1.04,0.44,1.07,0.34,0.22,0.25,1.05,0.83,1.54,0.54,0.45,1.39,1.39
2.26,1.61,0.66,1.05,0.44,1.08,0.34,0.22,0.26,1.06,0.84,1.56,0.55,0.45,1.40,1.40
2.28,1.62,0.67,1.06,0.44,1.09,0.34,0.22,0.26,1.07,0.85,1.58,0.56,0.46,1.42,1.42
2.29,1.62,0.67,1.07,0.45,1.10,0.34,0.23,0.26,1.08,0.86,1.60,0.56,0.46,1.43,1.44
2.31,1.63,0.68,1.07,0.45,1.11,0.35,0.23,0.26,1.09,0.87,1.61,0.57,0.47,1.44,1.45
2.33,1.64,0.68,1.08,0.45,1.12,0.35,0.23,0.26,1.10,0.88,1.63,0.58,0.47,1.46,1.47
2.34,1.65,0.69,1.09,0.46,1.13,0.35,0.23,0.26,1.11,0.89,1.65,0.58,0.48,1.47,1.48
2.36,1.65,0.69,1.10,0.46,1.14,0.36,0.23,0.26,1.12,0.90,1.67,0.59,0.48,1.48,1.50
2.37,1.66,0.70,1.11,0.46,1.15,0.36,0.23,0.27,1.12,0.91,1.69,0.60,0.49,1.49,1.51
2.39,1.67,0.70,1.12,0.46,1.15,0.36,0.23,0.27,1.13,0.92,1.71,0.60,0.49,1.51,1.53
2.40,1.67,0.71,1.13,0.47,1.16,0.37,0.24,0.27,1.14,0.93,1.73,0.61,0.50,1.52,1.55
2.42,1.68,0.71,1.14,0.47,1.17,0.37,0.24,0.27,1.15,0.94,1.74,0.62,0.50,1.53,1.56
2.44,1.69,0.72,1.15,0.47,1.18,0.37,0.24,0.27,1.16,0.95,1.76,0.63,0.51,1.55,1.58
2.45,1.69,0.72,1.16,0.48,1.19,0.38,0.24,0.27,1.17,0.96,1.78,0.63,0.52,1.56,1.59
2.47,1.70,0.73,1.17,0.48,1.20,0.38,0.24,0.27,1.18,0.97,1.80,0.64,0.52,1.57,1.61
2.48,1.71,0.73,1.18,0.48,1.21,0.38,0.24,0.28,1.19,0.98,1.82,0.65,0.53,1.58,1.63
2.50,1.71,0.74,1.18,0.48,1.22,0.39,0.25,0.28,1.20,0.99,1.84,0.65,0.53,1.60,1.64
2.51,1.72,0.74,1.19,0.49,1.23,0.39,0.25,0.28,1.21,0.99,1.86,0.66,0.54,1.61,1.66
2.53,1.73,0.74,1.20,0.49,1.24,0.39,0.25,0.28,1.22,1.00,1.87,0.67,0.54,1.62,1.67
2.55,1.74,0.75,1.21,0.49,1.25,0.40,0.25,0.28,1.23,1.01,1.89,0.68,0.55,1.64,1.69
2.56,1.74,0.75,1.22,0.50,1.25,0.40,0.25,0.28,1.24,1.02,1.91,0.68,0.55,1.65,1.70
2.58,1.75,0.76,1.23,0.50,1.26,0.40,0.25,0.28,1.25,1.03,1.93,0.69,0.56,1.66,1.72
2.59,1.76,0.76,1.24,0.50,1.27,0.41,0.26,0.28,1.26,1.04,1.95,0.70,0.56,1.67,1.74
2.61,1.76,0.77,1.25,0.50,1.28,0.41,0.26,0.29,1.27,1.05,1.97,0.70,0.57,1.69,1.75
2.62,1.77,0.77,1.26,0.51,1.29,0.41,0.26,0.29,1.28,1.06,1.98,0.71,0.57,1.70,1.77
2.64,1.78,0.78,1.27,0.51,1.30,0.42,0.26,0.29,1.29,1.07,2.00,0.72,0.58,1.71,1.78
2.66,1.78,0.78,1.28,0.51,1.31,0.42,0.26,0.29,1.30,1.08,2.02,0.72,0.58,1.73,1.80
2.67,1.79,0.79,1.29,0.52,1.32,0.42,0.26,0.29,1.31,1.09,2.04,0.73,0.59,1.74,1.82
2.69,1.80,0.79,1.29,0.52,1.33,0.43,0.27,0.29,1.32,1.10,2.06,0.74,0.59,1.75,1.83
2.70,1.80,0.80,1.30,0.52,1.34,0.43,0.27,0.29,1.33,1.11,2.08,0.75,0.60,1.76,1.85
2.72,1.81,0.80,1.31,0.52,1.35,0.43,0.27,0.30,1.34,1.12,2.10,0.75,0.60,1.78,1.86
2.73,1.82,0.81,1.32,0.53,1.35,0.44,0.27,0.30,1.35,1.13,2.11,0.76,0.61,1.79,1.88
2.74,1.82,0.81,1.33,0.53,1.36,0.44,0.27,0.30,1.35,1.13,2.13,0.77,0.61,1.80,1.89
2.74,1.83,0.82,1.34,0.53,1.37,0.44,0.27,0.30,1.36,1.14,2.14,0.77,0.62,1.81,1.90
2.74,1.84,0.83,1.35,0.53,1.37,0.44,0.27,0.30,1.37,1.15,2.16,0.78,0.62,1.82,1.92
2.74,1.84,0.83,1.35,0.53,1.38,0.45,0.27,0.30,1.37,1.16,2.17,0.79,0.62,1.83,1.93
2.75,1.85,0.84,1.36,0.54,1.38,0.45,0.27,0.30,1.38,1.16,2.19,0.80,0.63,1.84,1.94
2.75,1.85,0.85,1.37,0.54,1.39,0.45,0.28,0.30,1.39,1.17,2.20,0.80,0.63,1.85,1.95
2.75,1.86,0.85,1.38,0.54,1.39,0.45,0.28,0.30,1.39,1.18,2.22,0.81,0.64,1.86,1.97
2.75,1.86,0.86,1.39,0.54,1.40,0.45,0.28,0.30,1.40,1.18,2.23,0.82,0.64,1.87,1.98
2.76,1.87,0.87,1.39,0.54,1.40,0.46,0.28,0.30,1.41,1.19,2.25,0.82,0.64,1.88,1.99
2.76,1.88,0.87,1.40,0.55,1.41,0.46,0.28,0.30,1.42,1.20,2.26,0.83,0.65,1.89,2.01
2.76,1.88,0.88,1.41,0.55,1.41,0.46,0.28,0.30,1.42,1.21,2.27,0.84,0.65,1.90,2.02
2.76,1.89,0.89,1.42,0.55,1.42,0.46,0.28,0.30,1.43,1.21,2.29,0.84,0.66,1.91,2.03
2.77,1.89,0.89,1.43,0.55,1.42,0.47,0.28,0.30,1.44,1.22,2.30,0.85,0.66,1.92,2.04
2.77,1.90,0.90,1.43,0.55,1.43,0.47,0.28,0.30,1.44,1.23,2.32,0.86,0.66,1.93,2.06
