HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
5196.5,1.07,0.98,0.59,0.63,0.11,0.69,0.21,0.37,0.12,0.19,0.31,0.73,0.42,0.61,0.12,0.17
5197.5,1.04,0.95,0.58,0.62,0.11,0.68,0.21,0.37,0.12,0.19,0.30,0.72,0.41,0.61,0.12,0.17
5198.5,0.87,0.79,0.48,0.50,0.09,0.56,0.17,0.30,0.10,0.16,0.24,0.59,0.34,0.50,0.09,0.14
5199.5,0.70,0.63,0.39,0.40,0.07,0.45,0.13,0.24,0.08,0.12,0.19,0.47,0.26,0.39,0.07,0.11
5200.5,0.50,0.45,0.27,0.28,0.05,0.32,0.09,0.17,0.05,0.09,0.13,0.33,0.18,0.27,0.05,0.07
5201.5,0.31,0.28,0.17,0.17,0.03,0.19,0.06,0.10,0.03,0.05,0.08,0.20,0.11,0.17,0.03,0.04
5202.5,0.14,0.13,0.08,0.08,0.02,0.09,0.03,0.05,0.02,0.03,0.04,0.10,0.05,0.08,0.01,0.02
5203.5,0.02,0.02,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.01,0.01,0.00,0.00
5204.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5205.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5206.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5207.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5208.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5209.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5210.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5211.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5212.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5213.5,0.05,0.05,0.03,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.04,0.02,0.03,0.01,0.01
5214.5,0.20,0.20,0.10,0.11,0.02,0.13,0.04,0.07,0.02,0.03,0.05,0.13,0.07,0.11,0.02,0.03
5215.5,0.39,0.40,0.20,0.22,0.05,0.25,0.08,0.13,0.04,0.07,0.10,0.26,0.15,0.21,0.04,0.06
5216.5,0.60,0.63,0.30,0.34,0.07,0.39,0.12,0.21,0.07,0.11,0.17,0.40,0.23,0.33,0.06,0.09
5217.5,0.81,0.86,0.41,0.47,0.10,0.54,0.16,0.29,0.09,0.15,0.25,0.55,0.34,0.48,0.09,0.13
5218.5,0.97,0.95,0.51,0.56,0.11,0.63,0.20,0.34,0.11,0.18,0.29,0.66,0.40,0.57,0.11,0.16
5219.5,1.07,1.01,0.57,0.63,0.12,0.70,0.22,0.37,0.12,0.19,0.32,0.74,0.43,0.62,0.12,0.17
5220.5,1.07,0.98,0.59,0.63,0.12,0.69,0.21,0.37,0.12,0.19,0.31,0.74,0.42,0.61,0.12,0.17
5221.5,1.04,0.95,0.58,0.62,0.11,0.68,0.21,0.37,0.12,0.19,0.30,0.73,0.42,0.61,0.12,0.18
5222.5,0.88,0.79,0.48,0.50,0.09,0.56,0.17,0.30,0.10,0.16,0.24,0.60,0.34,0.50,0.09,0.15
5223.5,0.70,0.63,0.39,0.40,0.07,0.45,0.13,0.24,0.08,0.12,0.19,0.47,0.26,0.39,0.07,0.11
5224.5,0.50,0.45,0.27,0.28,0.05,0.32,0.09,0.17,0.05,0.09,0.13,0.33,0.18,0.27,0.05,0.07
5225.5,0.30,0.27,0.17,0.17,0.03,0.19,0.06,0.10,0.03,0.05,0.08,0.20,0.11,0.17,0.03,0.04
5226.5,0.14,0.13,0.08,0.08,0.02,0.09,0.03,0.05,0.02,0.02,0.04,0.10,0.05,0.08,0.01,0.02
5227.5,0.02,0.02,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.01,0.01,0.00,0.00
5228.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5229.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5230.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5231.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5232.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5233.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5234.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5235.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5236.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5237.5,0.05,0.05,0.03,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.04,0.02,0.03,0.01,0.01
5238.5,0.20,0.20,0.10,0.11,0.02,0.12,0.04,0.07,0.02,0.03,0.05,0.13,0.07,0.11,0.02,0.03
5239.5,0.39,0.40,0.20,0.22,0.05,0.25,0.08,0.13,0.04,0.07,0.10,0.26,0.15,0.21,0.04,0.06
5240.5,0.60,0.63,0.30,0.34,0.07,0.39,0.12,0.21,0.07,0.11,0.17,0.40,0.23,0.33,0.06,0.09
5241.5,0.83,0.90,0.42,0.49,0.10,0.56,0.17,0.30,0.09,0.15,0.26,0.58,0.36,0.51,0.09,0.14
5242.5,0.97,0.96,0.51,0.56,0.11,0.63,0.20,0.34,0.11,0.18,0.29,0.67,0.40,0.57,0.11,0.16
5243.5,1.07,1.01,0.58,0.63,0.12,0.70,0.22,0.38,0.12,0.19,0.32,0.74,0.44,0.62,0.12,0.18
5244.5,1.08,0.99,0.59,0.63,0.12,0.70,0.21,0.37,0.12,0.19,0.31,0.74,0.43,0.62,0.12,0.17
5245.5,1.05,0.95,0.58,0.62,0.11,0.68,0.21,0.37,0.12,0.19,0.30,0.73,0.42,0.61,0.12,0.18
5246.5,0.88,0.79,0.48,0.50,0.09,0.56,0.17,0.30,0.10,0.16,0.24,0.60,0.34,0.50,0.09,0.15
5247.5,0.70,0.63,0.39,0.40,0.07,0.45,0.14,0.24,0.08,0.12,0.19,0.47,0.26,0.39,0.07,0.11
5248.5,0.51,0.46,0.28,0.29,0.05,0.32,0.10,0.17,0.06,0.09,0.13,0.34,0.19,0.28,0.05,0.08
5249.5,0.30,0.27,0.16,0.17,0.03,0.19,0.06,0.10,0.03,0.05,0.08,0.20,0.11,0.17,0.03,0.04
5250.5,0.14,0.13,0.07,0.08,0.02,0.09,0.03,0.05,0.02,0.02,0.04,0.10,0.05,0.08,0.01,0.02
5251.5,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00
5252.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5253.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5254.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
